1998,Rnd,Pick,Tm,Player,Pos,Age,Sk
1998,7,206,WAS,Antwaune Ponds,LB,23,""
1998,7,207,DET,Chris Liwienski,G,23,""
1998,7,208,MIN,Chester Burnett,LB,23,""
1998,7,209,ARI,Jomo Cousins,DE,"",""
1998,7,210,MIA,Jim Bundren,G,23,""
1998,7,211,NWE,Jason Andersen,G,23,""
1998,7,212,TAM,Chance McCarty,DE,"",""
1998,7,213,NYG,Ben Fricke,C,22,""
1998,7,214,JAX,Brandon Tolbert,LB,"",""
1998,7,215,SFO,Ryan Thelwell,WR,25,""
1998,7,216,KAN,Eric Warfield,DB,22,1.0
1998,7,217,CHI,Chad Overhauser,T,23,""
1998,7,218,GNB,Eddie Watson,RB,21,""
1998,7,219,DEN,Nate Wayne,LB,23,16.0
1998,7,220,PHI,Chris Akins,DT,"",""
1998,7,221,PIT,Angel Rubio,DE,23,""
1998,7,222,CIN,Damian Vaughn,TE,"",""
1998,7,223,DAL,Tarik Smith,RB,"",""
1998,7,224,KAN,Ernest Blackwell,RB,"",""
1998,7,225,MIN,Tony Darden,DB,23,""
1998,7,226,ARI,Pat Tillman,DB,21,2.5
1998,7,227,DAL,Antonio Fleming,G,"",""
1998,7,228,CAR,Jim Turner,WR,"",""
1998,7,229,TEN,Kevin Long,C,23,""
1998,7,230,OAK,Vincent Amey,DE,23,""
1998,7,231,IND,Corey Gaines,DB,"",""
1998,7,232,CHI,Moses Moreno,QB,23,""
1998,7,233,ARI,Ron Janes,RB,"",""
1998,7,234,SDG,Kio Sanford,WR,"",""
1998,7,235,OAK,David Sanders,DE,"",""
1998,7,236,STL,Jason Chorak,DE,23,1.0
1998,7,237,DAL,Rodrick Monroe,TE,22,""
1998,7,238,BUF,Kamil Loud,WR,22,""
1998,7,239,NOR,Ron Warner,DE,22,3.5
1998,7,240,PHI,Melvin Thomas,G,"",""
1998,7,241,BAL,Cam Quayle,TE,"",""
