2006,Rnd,Pick,Tm,Player,Pos,Age,Sk
2006,3,72,ARI,Leonard Pope,TE,22,""
2006,3,73,CHI,Dusty Dvoracek,DT,25,""
2006,3,74,DET,Brian Calhoun,RB,22,""
2006,3,75,GNB,Jason Spitz,G,23,""
2006,3,76,NYJ,Anthony Schlegel,LB,25,""
2006,3,77,STL,Jon Alston,LB,23,""
2006,3,78,CLE,Travis Wilson,WR,22,""
2006,3,79,ATL,Jerious Norwood,RB,23,""
2006,3,80,JAX,Clint Ingram,LB,23,5.5
2006,3,81,SDG,Charlie Whitehurst,QB,24,""
2006,3,82,MIA,Derek Hagan,WR,21,""
2006,3,83,PIT,Anthony Smith,DB,22,""
2006,3,84,SFO,Brandon Williams,WR,22,""
2006,3,85,KAN,Brodie Croyle,QB,23,""
2006,3,86,NWE,David Thomas,TE,23,""
2006,3,87,BAL,David Pittman,DB,22,""
2006,3,88,CAR,James Anderson,LB,22,12.0
2006,3,89,CAR,Rashad Butler,T,23,""
2006,3,90,TAM,Maurice Stovall,WR,21,""
2006,3,91,CIN,Frostee Rucker,DE,22,21.5
2006,3,92,DAL,Jason Hatcher,DE,24,34.5
2006,3,93,STL,Dominique Byrd,TE,22,""
2006,3,94,IND,Freddy Keiaho,LB,23,1.5
2006,3,95,PIT,Willie Reid,WR,23,""
2006,3,96,NYG,Gerris Wilkinson,LB,23,""
2006,3,97,NYJ,Eric Smith,DB,23,3.5
2006,4,98,HOU,Owen Daniels,TE,23,""
2006,4,99,PHI,Max Jean-Gilles,G,22,""
2006,4,100,SFO,Michael Robinson,WR,23,""
2006,4,101,OAK,Darnell Bing,DB,21,""
2006,4,102,TEN,Calvin Lowry,DB,23,""
2006,4,103,NYJ,Brad Smith,QB,22,""
2006,4,104,GNB,Cory Rodgers,WR,"",""
2006,4,105,BUF,Ko Simpson,DB,22,1.0
2006,4,106,NWE,Garrett Mills,FB,22,""
2006,4,107,ARI,Gabe Watson,DT,22,2.0
2006,4,108,NOR,Jahri Evans,T,23,""
2006,4,109,PHI,Jason Avant,WR,23,""
2006,4,110,CLE,Leon Williams,LB,23,5.0
2006,4,111,BAL,Demetrius Williams,WR,23,""
2006,4,112,CLE,Isaac Sowells,T,24,""
2006,4,113,STL,Victor Adeyanju,DE,23,3.0
2006,4,114,MIA,Joe Toledo,T,"",""
2006,4,115,GNB,Will Blackmon,DB,21,3.5
2006,4,116,TEN,Stephen Tulloch,LB,21,14.5
2006,4,117,NYJ,Leon Washington,RB,24,""
2006,4,118,NWE,Stephen Gostkowski,K,22,""
2006,4,119,DEN,Brandon Marshall,WR,22,""
2006,4,120,CHI,Jamar Williams,LB,22,1.0
2006,4,121,CAR,Nate Salley,DB,22,""
2006,4,122,TAM,Alan Zemaitis,DB,"",""
2006,4,123,CIN,Domata Peko,DT,21,20.0
2006,4,124,NYG,Barry Cofield,DT,22,19.5
2006,4,125,DAL,Skyler Green,WR,21,""
2006,4,126,DEN,Elvis Dumervil,DE,22,105.5
2006,4,127,MIN,Ray Edwards,DE,21,33.0
2006,4,128,SEA,Rob Sims,G,22,""
2006,4,129,NYG,Guy Whimper,DE,23,""
2006,4,130,DEN,Domenik Hixon,WR,21,""
2006,4,131,PIT,Willie Colon,G,23,""
2006,4,132,BAL,P.J. Daniels,RB,23,""
2006,4,133,PIT,Orien Harris,DT,23,""
2006,5,134,BUF,Kyle Williams,DT,23,48.5
2006,5,135,NOR,Rob Ninkovich,DE,22,46.0
2006,5,136,NWE,Ryan O'Callaghan,T,23,""
2006,5,137,TEN,Terna Nande,LB,23,""
2006,5,138,DAL,Pat Watkins,DB,23,""
2006,5,139,ATL,Quinn Ojinnaka,G,22,""
2006,5,140,SFO,Parys Haralson,DE,22,28.0
2006,5,141,DET,Jonathan Scott,T,23,""
2006,5,142,ARI,Brandon Johnson,LB,23,3.5
2006,5,143,BUF,Brad Butler,T,22,""
2006,5,144,STL,Marques Hagans,WR,23,""
2006,5,145,CLE,Jerome Harrison,RB,23,""
2006,5,146,BAL,Dawan Landry,DB,23,8.0
2006,5,147,PHI,Jeremy Bloom,DB,"",""
2006,5,148,GNB,Ingle Martin,QB,24,""
2006,5,149,MIN,Greg Blue,DB,24,""
2006,5,150,NYJ,Jason Pociask,TE,23,""
2006,5,151,SDG,Tim Dobbins,LB,23,2.0
2006,5,152,CLE,DeMario Minter,DB,"",""
2006,5,153,WAS,Anthony Montgomery,NT,22,3.0
2006,5,154,KAN,Marcus Maxey,DB,23,""
2006,5,155,CAR,Jeff King,TE,23,""
2006,5,156,TAM,Julian Jenkins,DE,22,""
2006,5,157,CIN,A.J. Nicholson,LB,23,""
2006,5,158,NYG,Charlie Peprah,DB,23,""
2006,5,159,CHI,Mark Anderson,DE,23,36.5
2006,5,160,JAX,Brent Hawkins,DE,23,5.5
2006,5,161,DEN,Chris Kuper,G,23,""
2006,5,162,IND,Michael Toudouze,G,23,""
2006,5,163,SEA,David Kirtman,RB,23,""
2006,5,164,PIT,Omar Jacobs,QB,"",""
2006,5,165,GNB,Tony Moll,T,23,""
2006,5,166,BAL,Quinn Sypniewski,TE,24,""
2006,5,167,PIT,Charles Davis,TE,"",""
2006,5,168,PHI,Omar Gaither,LB,22,6.0
2006,5,169,TEN,Jesse Mahelona,DT,23,1.0
2006,6,170,HOU,Wali Lundy,RB,22,""
2006,6,171,NOR,Mike Hass,WR,23,""
2006,6,172,TEN,Jonathan Orr,WR,"",""
2006,6,173,WAS,Reed Doughty,DB,23,3.5
2006,6,174,NOR,Josh Lay,DB,"",""
2006,6,175,SFO,Delanie Walker,WR,22,""
2006,6,176,OAK,Kevin Boothe,T,23,""
2006,6,177,ARI,Jonathan Lewis,DT,22,""
2006,6,178,BUF,Keith Ellison,LB,22,2.0
2006,6,179,DET,Dee McCann,DB,"",""
2006,6,180,CLE,Lawrence Vickers,FB,23,""
2006,6,181,CLE,Babatunde Oshinowo,DT,23,""
2006,6,182,DAL,Montavious Stanley,DT,24,1.5
2006,6,183,GNB,Johnny Jolly,DT,23,3.0
2006,6,184,ATL,Adam Jennings,WR,23,""
2006,6,185,GNB,Tyrone Culver,DB,23,1.0
2006,6,186,KAN,Tre Stallings,G,23,""
2006,6,187,SDG,Jeromey Clary,T,22,""
2006,6,188,SDG,Kurt Smith,K,"",""
2006,6,189,NYJ,Drew Coleman,DB,23,8.0
2006,6,190,KAN,Jeff Webb,WR,24,""
2006,6,191,NWE,Jeremy Mincey,DE,22,26.0
2006,6,192,SFO,Marcus Hudson,DB,23,""
2006,6,193,CIN,Reggie McNeal,QB,22,""
2006,6,194,TAM,Bruce Gradkowski,QB,23,""
2006,6,195,CHI,J.D. Runnels,RB,22,""
2006,6,196,WAS,Kedric Golston,DT,23,7.0
2006,6,197,SFO,Melvin Oliver,DE,23,1.0
2006,6,198,DEN,Greg Eslinger,C,"",""
2006,6,199,IND,Charlie Johnson,T,22,""
2006,6,200,CHI,Tyler Reed,G,"",""
2006,6,201,PIT,Marvin Philip,C,"",""
2006,6,202,TAM,T.J. Williams,TE,"",""
2006,6,203,BAL,Sam Koch,P,24,""
2006,6,204,PHI,LaJuan Ramsey,DT,22,1.0
2006,6,205,NWE,Dan Stevenson,G,"",""
2006,6,206,NWE,Le Kevin Smith,DT,24,1.0
2006,6,207,IND,Antoine Bethea,DB,22,9.5
2006,6,208,BAL,Derrick Martin,DB,21,1.0
2006,7,209,CIN,Ethan Kilmer,WR,23,""
2006,7,210,NOR,Zach Strief,G,22,""
2006,7,211,DAL,Pat McQuistan,T,23,""
2006,7,212,MIA,Fred Evans,DT,22,3.0
2006,7,213,JAX,James Wyche,DE,24,""
2006,7,214,OAK,Chris Morris,C,23,""
2006,7,215,TEN,Cortland Finnegan,DB,22,7.0
2006,7,216,BUF,Terrance Pennington,T,22,""
2006,7,217,DET,Fred Matua,G,"",""
2006,7,218,ARI,Todd Watkins,WR,23,""
2006,7,219,BAL,Ryan LaCasse,LB,23,""
2006,7,220,NYJ,Titus Adams,DT,23,""
2006,7,221,STL,Tim McGarigle,LB,22,""
2006,7,222,CLE,Justin Hamilton,RB,23,""
2006,7,223,ATL,D.J. Shockley,QB,"",""
2006,7,224,DAL,E.J. Whitley,C,"",""
2006,7,225,SDG,Chase Page,DT,23,""
2006,7,226,MIA,Rodrique Wright,DT,22,1.5
2006,7,227,SDG,Jimmy Martin,C,"",""
2006,7,228,KAN,Jarrad Page,DB,21,1.0
2006,7,229,NWE,Willie Andrews,DB,22,""
2006,7,230,WAS,Kili Lefotu,G,"",""
2006,7,231,CIN,Bennie Brazell,WR,"",""
2006,7,232,NYG,Gerrick McPhearson,DB,"",""
2006,7,233,MIA,Devin Aromashodu,WR,22,""
2006,7,234,CAR,Will Montgomery,G,23,""
2006,7,235,TAM,Justin Phinisee,DB,"",""
2006,7,236,JAX,Dee Webb,DB,21,""
2006,7,237,CAR,Stanley McClover,DE,21,1.0
2006,7,238,IND,T.J. Rushing,DB,23,""
2006,7,239,SEA,Ryan Plackemeier,P,22,""
2006,7,240,PIT,Cedric Humes,RB,"",""
2006,7,241,TAM,Charles Bennett,LB,23,""
2006,7,242,STL,Mark Setterstrom,G,22,""
2006,7,243,STL,Tony Palmer,G,23,""
2006,7,244,TAM,Tim Massaquoi,TE,24,""
2006,7,245,TEN,Spencer Toone,LB,26,""
2006,7,246,TEN,Quinton Ganther,RB,22,""
2006,7,247,DET,Anthony Cannon,LB,21,""
2006,7,248,BUF,Aaron Merz,G,23,""
2006,7,249,SEA,Ben Obomanu,WR,22,""
2006,7,250,WAS,Kevin Simon,LB,"",""
2006,7,251,HOU,David Anderson,WR,23,""
2006,7,252,NOR,Marques Colston,WR,23,""
2006,7,253,GNB,Dave Tollefson,DE,24,10.5
2006,7,254,SFO,Vickiel Vaughn,DB,"",""
2006,7,255,OAK,Kevin McMahan,WR,"",""
