2003,Rnd,Pick,Tm,Player,Pos,Age,Sk
2003,7,215,CIN,Scott Kooistra,T,22,""
2003,7,216,DET,Ben Johnson,T,"",""
2003,7,217,HOU,Curry Burns,DB,22,""
2003,7,218,JAX,Malaefou MacKenzie,FB,24,""
2003,7,219,DAL,Justin Bates,G,"",""
2003,7,220,DET,Blue Adams,DB,23,1.0
2003,7,221,MIN,Keenan Howry,WR,22,""
2003,7,222,SEA,Josh Brown,K,24,""
2003,7,223,BAL,Trent Smith,TE,23,""
2003,7,224,SEA,Taco Wallace,WR,22,""
2003,7,225,TEN,Todd Williams,G,25,""
2003,7,226,CAR,Walter Young,WR,23,""
2003,7,227,DEN,Clint Mitchell,DE,"",""
2003,7,228,BUF,Mario Haggan,LB,23,9.0
2003,7,229,SDG,Andrew Pinnock,FB,23,""
2003,7,230,KAN,Montique Sharpe,DT,23,1.0
2003,7,231,NOR,Talman Gardner,WR,23,""
2003,7,232,WAS,Gibran Hamdan,QB,22,""
2003,7,233,HOU,Chance Pearce,C,"",""
2003,7,234,NWE,Spencer Nead,FB,25,""
2003,7,235,DEN,Ahmaad Galloway,RB,"",""
2003,7,236,DET,Brandon Drumm,RB,"",""
2003,7,237,NYJ,Dave Yovanovits,G,22,""
2003,7,238,ATL,Demetrin Veal,DE,22,2.5
2003,7,239,NWE,Tully Banta-Cain,LB,23,27.5
2003,7,240,NYG,Charles Drake,DB,"",""
2003,7,241,SFO,Ken Dorsey,QB,22,""
2003,7,242,PIT,J.T. Wall,RB,"",""
2003,7,243,NWE,Ethan Kelley,DT,23,2.0
2003,7,244,PHI,Norman LeJeune,DB,23,""
2003,7,245,GNB,Chris Johnson,DB,23,""
2003,7,246,OAK,Siddeeq Shabazz,DB,22,""
2003,7,247,CAR,Casey Moore,RB,"",""
2003,7,248,MIA,Davern Williams,DT,23,0.5
2003,7,249,NYG,Wayne Lucier,G,23,""
2003,7,250,BAL,Mike Mabry,C,"",""
2003,7,251,STL,Scott Shanle,LB,23,9.0
2003,7,252,KAN,Willie Pile,DB,23,""
2003,7,253,GNB,DeAndrew Rubin,WR,"",""
2003,7,254,STL,Richard Angulo,TE,23,""
2003,7,255,NYG,Kevin Walter,WR,22,""
2003,7,256,GNB,Carl Ford,WR,22,""
2003,7,257,GNB,Steve Josue,LB,23,""
2003,7,258,BAL,Antwoine Sanders,DB,"",""
2003,7,259,CIN,Elton Patterson,DE,22,1.0
2003,7,260,DET,Travis Anglin,WR,"",""
2003,7,261,CHI,Bryan Anderson,G,23,""
2003,7,262,OAK,Ryan Hoag,WR,"",""
