2012,Rnd,Pick,Tm,Player,Pos,Age,Sk
2012,3,93,CIN,Brandon Thompson,DT,22,3.0
2012,3,94,NYG,Jayron Hosley,DB,21,""
2012,3,95,OAK,Tony Bergstrom,T,26,""
2012,4,96,STL,Chris Givens,WR,22,""
2012,4,97,MIA,Lamar Miller,RB,21,""
2012,4,98,BAL,Gino Gradkowski,G,23,""
2012,4,99,HOU,Ben Jones,C,23,""
2012,4,100,CLE,Travis Benjamin,WR,22,""
2012,4,101,DEN,Omar Bolden,DB,23,""
2012,4,102,WAS,Kirk Cousins,QB,24,""
2012,4,103,CAR,Frank Alexander,DE,22,3.5
2012,4,104,CAR,Joe Adams,WR,22,""
2012,4,105,BUF,Nigel Bradham,LB,23,8.5
2012,4,106,SEA,Robert Turbin,RB,22,""
2012,4,107,KAN,Devon Wylie,WR,24,""
2012,4,108,DEN,Philip Blake,OL,26,""
2012,4,109,PIT,Alameda Ta'amu,DT,22,""
2012,4,110,SDG,Ladarius Green,TE,22,""
2012,4,111,CHI,Evan Rodriguez,TE,23,""
2012,4,112,ARI,Bobby Massie,T,23,""
2012,4,113,DAL,Kyle Wilber,LB,23,3.5
2012,4,114,SEA,Jaye Howard,DT,23,7.5
2012,4,115,TEN,Coty Sensabaugh,DB,23,1.0
2012,4,116,CIN,Orson Charles,TE,21,""
2012,4,117,SFO,Joe Looney,G,22,""
2012,4,118,MIN,Jarius Wright,WR,22,""
2012,4,119,WAS,Keenan Robinson,LB,23,1.5
2012,4,120,CLE,James-Michael Johnson,LB,23,1.0
2012,4,121,HOU,Keshawn Martin,WR,22,""
2012,4,122,NOR,Nick Toon,WR,23,""
2012,4,123,PHI,Brandon Boykin,DB,22,2.0
2012,4,124,BUF,Ron Brooks,DB,23,""
2012,4,125,DET,Ronnell Lewis,LB,21,""
2012,4,126,HOU,Jared Crick,DE,23,8.5
2012,4,127,NYG,Adrien Robinson,TE,23,""
2012,4,128,MIN,Rhett Ellison,RB,23,""
2012,4,129,OAK,Miles Burris,LB,24,1.5
2012,4,130,BAL,Christian Thompson,DB,22,""
2012,4,131,NYG,Brandon Mosley,T,23,""
2012,4,132,GNB,Mike Daniels,DT,23,29.0
2012,4,133,GNB,Jerron McMillian,DB,23,""
2012,4,134,MIN,Greg Childs,WR,22,""
2012,4,135,DAL,Matt Johnson,DB,23,""
2012,5,136,IND,Josh Chapman,NT,23,""
2012,5,137,DEN,Malik Jackson,DT,22,32.5
2012,5,138,DET,Tahir Whitehead,LB,22,3.0
2012,5,139,MIN,Robert Blanton,DB,23,""
2012,5,140,TAM,Najee Goode,LB,23,1.0
2012,5,141,WAS,Adam Gettis,G,23,""
2012,5,142,JAX,Brandon Marshall,LB,22,6.5
2012,5,143,CAR,Josh Norman,DB,24,1.0
2012,5,144,BUF,Zebrie Sanders,OL,22,""
2012,5,145,TEN,Taylor Thompson,TE,22,""
2012,5,146,KAN,DeQuan Menzie,DB,22,""
2012,5,147,BUF,Tank Carder,LB,23,""
2012,5,148,DET,Chris Greenwood,DB,23,""
2012,5,149,SDG,Johnnie Troutman,G,24,""
2012,5,150,STL,Rokevious Watkins,G,23,""
2012,5,151,ARI,Senio Kelemete,G,22,""
2012,5,152,DAL,Danny Coale,WR,24,""
2012,5,153,PHI,Dennis Kelly,T,22,""
2012,5,154,SEA,Korey Toomer,LB,23,2.0
2012,5,155,MIA,Josh Kaddu,LB,22,""
2012,5,156,CIN,Shaun Prater,DB,22,""
2012,5,157,ATL,Bradie Ewing,RB,22,""
2012,5,158,OAK,Jack Crawford,DE,24,15.5
2012,5,159,PIT,Chris Rainey,RB,24,""
2012,5,160,CLE,Ryan Miller,G,23,""
2012,5,161,HOU,Randy Bullock,K,22,""
2012,5,162,NOR,Corey White,DB,22,1.0
2012,5,163,GNB,Terrell Manning,LB,22,""
2012,5,164,ATL,Jonathan Massaquoi,DE,24,6.0
2012,5,165,SFO,Darius Fleming,LB,23,""
2012,5,166,CIN,Marvin Jones,WR,22,""
2012,5,167,CIN,George Iloka,DB,22,""
2012,5,168,OAK,Juron Criner,WR,22,""
2012,5,169,BAL,Asa Jackson,DB,22,""
2012,5,170,IND,Vick Ballard,RB,22,""
2012,6,171,STL,Greg Zuerlein,K,24,""
2012,6,172,SEA,Jeremy Lane,DB,22,""
2012,6,173,WAS,Alfred Morris,RB,23,""
2012,6,174,TAM,Keith Tandy,DB,23,1.0
2012,6,175,MIN,Blair Walsh,K,22,""
2012,6,176,JAX,Mike Harris,DB,23,2.0
2012,6,177,ARI,Justin Bethel,DB,22,""
2012,6,178,BUF,Mark Asper,G,26,""
2012,6,179,NOR,Andrew Tiller,G,23,""
2012,6,180,SFO,Trent Robinson,DB,22,""
2012,6,181,SEA,Winston Guy,DB,22,2.0
2012,6,182,KAN,Cyrus Gray,RB,22,""
2012,6,183,MIA,B.J. Cunningham,WR,23,""
2012,6,184,CHI,Isaiah Frey,DB,22,""
2012,6,185,ARI,Ryan Lindley,QB,23,""
2012,6,186,DAL,James Hanna,TE,23,""
2012,6,187,NYJ,Josh Bush,DB,23,""
2012,6,188,DEN,Danny Trevathan,LB,22,9.0
2012,6,189,OAK,Christo Bilukidi,DE,22,1.0
2012,6,190,TEN,Markelle Martin,DB,22,""
2012,6,191,CIN,Dan Herron,RB,23,""
2012,6,192,ATL,Charles Mitchell,DB,22,""
2012,6,193,WAS,Tom Compton,T,23,""
2012,6,194,PHI,Marvin McNutt,WR,23,""
2012,6,195,HOU,Nick Mondek,OL,23,""
2012,6,196,DET,Jonte Green,DB,23,1.0
2012,6,197,NWE,Nate Ebner,DB,23,""
2012,6,198,BAL,Tommy Streeter,WR,22,""
2012,6,199,SFO,Jason Slowey,OL,23,""
2012,6,200,PHI,Brandon Washington,G,24,""
2012,6,201,NYG,Matt McCants,T,23,""
2012,6,202,NYJ,Terrance Ganaway,RB,23,""
2012,6,203,NYJ,Robert Griffin,OL,22,""
2012,6,204,CLE,Emmanuel Acho,LB,21,""
2012,6,205,CLE,Billy Winn,DT,23,3.0
2012,6,206,IND,LaVon Brazill,WR,23,""
2012,6,207,CAR,Brad Nortman,P,22,""
2012,7,208,IND,Justin Anderson,OL,24,""
2012,7,209,STL,Aaron Brown,LB,"",""
2012,7,210,MIN,Audie Cole,LB,23,1.0
2012,7,211,TEN,Scott Solomon,DE,23,2.0
2012,7,212,TAM,Michael Smith,RB,24,""
2012,7,213,WAS,Richard Crawford,DB,22,""
2012,7,214,IND,Tim Fugger,DE,23,""
2012,7,215,MIA,Kheeston Randall,DT,23,""
2012,7,216,CAR,D.J. Campbell,DB,23,""
2012,7,217,WAS,Jordan Bernstine,DB,23,""
2012,7,218,KAN,Jerome Long,DT,22,""
2012,7,219,MIN,Trevor Guyton,DE,"",""
2012,7,220,CHI,Greg McCoy,DB,23,""
2012,7,221,ARI,Nate Potter,T,24,""
2012,7,222,DAL,Caleb McSurdy,LB,22,""
2012,7,223,DET,Travis Lewis,LB,24,1.0
2012,7,224,NWE,Alfonzo Dennard,DB,22,""
2012,7,225,SEA,J.R. Sweezy,DT,23,""
2012,7,226,SDG,David Molk,C,23,""
2012,7,227,MIA,Rishard Matthews,WR,22,""
2012,7,228,JAX,Jeris Pendleton,DT,28,""
2012,7,229,PHI,Bryce Brown,RB,21,""
2012,7,230,OAK,Nathan Stupar,LB,24,2.0
2012,7,231,PIT,Toney Clemons,WR,23,""
2012,7,232,SEA,Greg Scruggs,DE,22,3.0
2012,7,233,TAM,Drake Dunsmore,TE,23,""
2012,7,234,NOR,Marcel Jones,OL,24,""
2012,7,235,NWE,Jeremy Ebert,WR,23,""
2012,7,236,BAL,DeAngelo Tyson,DT,23,3.0
2012,7,237,SFO,Cam Johnson,DE,22,3.0
2012,7,238,KAN,Junior Hemingway,WR,23,""
2012,7,239,NYG,Markus Kuhn,DT,26,1.5
2012,7,240,PIT,David Paulson,TE,23,""
2012,7,241,GNB,Andrew Datko,OL,22,""
2012,7,242,NYJ,Antonio Allen,DB,23,2.5
2012,7,243,GNB,B.J. Coleman,QB,23,""
2012,7,244,NYJ,Jordan White,WR,24,""
2012,7,245,CLE,Trevin Wade,DB,23,""
2012,7,246,PIT,Terrence Frederick,DB,22,""
2012,7,247,CLE,Brad Smelley,TE,23,""
2012,7,248,PIT,Kelvin Beachum,T,23,""
2012,7,249,ATL,Travian Robertson,DT,23,""
2012,7,250,SDG,Edwin Baker,RB,21,""
2012,7,251,BUF,John Potter,K,22,""
2012,7,252,STL,Daryl Richardson,RB,22,""
2012,7,253,IND,Chandler Harnish,QB,24,""
