2004,Rnd,Pick,Tm,Player,Pos,Age,Sk
2004,4,126,KAN,Jared Allen,DE,22,136.0
2004,4,127,SFO,Richard Seigler,LB,23,""
2004,4,128,NWE,Cedric Cobbs,RB,23,""
2004,4,129,PHI,J.R. Reed,DB,22,""
2004,4,130,STL,Brandon Chillar,LB,21,8.5
2004,4,131,PHI,Trey Darilek,G,23,""
2004,4,132,NYJ,Adrian Jones,T,23,""
2004,5,133,SDG,Dave Ball,DE,23,15.5
2004,5,134,OAK,Johnnie Morant,WR,22,""
2004,5,135,ARI,Antonio Smith,DE,22,47.5
2004,5,136,NYG,Gibril Wilson,DB,22,8.5
2004,5,137,JAX,Josh Scobee,K,22,""
2004,5,138,TEN,Jacob Bell,G,23,""
2004,5,139,NOR,Rodney Leisle,DT,23,""
2004,5,140,DET,Alex Lewis,LB,23,2.0
2004,5,141,IND,Jake Scott,G,23,""
2004,5,142,ATL,Chad Lavalais,DT,25,2.5
2004,5,143,NYJ,Erik Coleman,DB,22,2.0
2004,5,144,DAL,Sean Ryan,TE,24,""
2004,5,145,PIT,Nathaniel Adibi,DE,"",""
2004,5,146,TAM,Jeb Terry,G,23,""
2004,5,147,CHI,Claude Harriott,DE,"",""
2004,5,148,CHI,Craig Krenzel,QB,23,""
2004,5,149,CIN,Maurice Mann,WR,21,""
2004,5,150,JAX,Chris Thompson,DB,22,""
2004,5,151,WAS,Mark Wilson,TE,23,""
2004,5,152,DEN,Jeff Shoate,DB,23,""
2004,5,153,BAL,Roderick Green,LB,22,12.0
2004,5,154,SDG,Michael Turner,RB,22,""
2004,5,155,MIN,Rod Davis,LB,23,""
2004,5,156,NOR,Mike Karney,FB,23,""
2004,5,157,SEA,D.J. Hackett,WR,23,""
2004,5,158,STL,Jason Shivers,DB,21,""
2004,5,159,JAX,Sean Bubin,T,"",""
2004,5,160,MIA,Tony Bua,LB,24,""
2004,5,161,CLE,Amon Gordon,DT,22,2.0
2004,5,162,PHI,Thomas Tapeh,FB,24,""
2004,5,163,CAR,Drew Carter,WR,23,""
2004,5,164,NWE,P.K. Sam,WR,20,""
2004,5,165,TEN,Robert Reynolds,LB,23,""
2004,6,166,OAK,Shawn Johnson,DE,"",""
2004,6,167,ARI,Nick Leckey,C,22,""
2004,6,168,NYG,Jamaar Taylor,WR,23,""
2004,6,169,SDG,Ryan Krause,TE,23,""
2004,6,170,HOU,Vontez Duff,DB,"",""
2004,6,171,DEN,Triandos Luke,WR,22,""
2004,6,172,DET,Kelly Butler,T,22,""
2004,6,173,IND,Von Hutchins,DB,23,0.5
2004,6,174,MIA,Rex Hadnot,G,22,""
2004,6,175,HOU,Jammal Lord,DB,23,""
2004,6,176,CLE,Kirk Chambers,T,25,""
2004,6,177,PIT,Bo Lacy,T,"",""
2004,6,178,NYJ,Marko Cavka,T,"",""
2004,6,179,GNB,Corey Williams,DT,24,27.5
2004,6,180,WAS,Jim Molinaro,T,23,""
2004,6,181,TAM,Nate Lawrie,TE,22,""
2004,6,182,OAK,Cody Spencer,LB,23,""
2004,6,183,CIN,Greg Brooks,DB,23,""
2004,6,184,MIN,Deandre Eiland,DB,"",""
2004,6,185,PHI,Andy Hall,QB,23,""
2004,6,186,ATL,Etric Pruitt,DB,23,""
2004,6,187,BAL,Josh Harris,QB,"",""
2004,6,188,SFO,Andy Lee,P,22,""
2004,6,189,SEA,Craig Terrill,DT,24,8.0
2004,6,190,DEN,Josh Sewell,C,"",""
2004,6,191,TEN,Troy Fleming,RB,23,""
2004,6,192,PHI,Dexter Wynn,DB,23,1.0
2004,6,193,IND,Jim Sorgi,QB,23,""
2004,6,194,PIT,Matt Kranchick,TE,24,""
2004,6,195,KAN,Jeris McIntyre,WR,"",""
2004,6,196,CAR,Sean Tufts,LB,22,""
2004,6,197,PIT,Drew Caylor,C,"",""
2004,6,198,SFO,Keith Lewis,DB,22,1.0
2004,6,199,BAL,Clarence Moore,WR,21,""
2004,6,200,HOU,Charlie Anderson,LB,22,7.5
2004,6,201,STL,Jeff Smoker,QB,"",""
2004,7,202,ARI,John Navarre,QB,23,""
2004,7,203,NYG,Drew Strojny,T,"",""
2004,7,204,SDG,Ryon Bingham,DT,23,4.5
2004,7,205,DAL,Nate Jones,DB,22,6.0
2004,7,206,TAM,Mark Jones,WR,23,""
2004,7,207,BUF,Dylan McFarland,T,24,""
2004,7,208,CLE,Adimchinobe Echemandu,RB,23,""
2004,7,209,SDG,Shane Olivea,T,22,""
2004,7,210,HOU,Raheem Orr,LB,23,""
2004,7,211,HOU,Sloan Thomas,WR,22,""
2004,7,212,PIT,Eric Taylor,DT,22,""
2004,7,213,NYJ,Darrell McClover,LB,23,""
2004,7,214,BUF,Jonathan Smith,WR,22,""
2004,7,215,CHI,Alfonso Marshall,DB,23,""
2004,7,216,DAL,Patrick Crayton,WR,25,""
2004,7,217,SFO,Cody Pickett,QB,24,""
2004,7,218,CIN,Casey Bramlet,QB,"",""
2004,7,219,ATL,Quincy Wilson,RB,23,""
2004,7,220,MIN,Jeff Dugan,TE,23,""
2004,7,221,MIA,Tony Pape,G,"",""
2004,7,222,MIA,Derrick Pope,LB,22,2.0
2004,7,223,DAL,Jacques Reeves,DB,21,""
2004,7,224,SEA,Donnie Jones,P,24,""
2004,7,225,DEN,Matt Mauck,QB,25,""
2004,7,226,SFO,Christian Ferrara,DT,"",""
2004,7,227,PHI,Adrien Clarke,G,23,""
2004,7,228,TAM,Casey Cramer,RB,22,""
2004,7,229,IND,David Kimball,K,"",""
2004,7,230,TEN,Jared Clauss,DT,23,0.5
2004,7,231,KAN,Kevin Sampson,T,23,""
2004,7,232,CAR,Michael Gaines,TE,24,""
2004,7,233,NWE,Christian Morton,DB,23,""
2004,7,234,NYJ,Trevor Johnson,DE,23,""
2004,7,235,NYJ,Derrick Ward,RB,24,""
2004,7,236,NYJ,Rashad Washington,DB,24,1.5
2004,7,237,STL,Erik Jensen,TE,"",""
2004,7,238,STL,Larry Turner,C,22,""
2004,7,239,TEN,Eugene Amano,C,22,""
2004,7,240,NOR,Colby Bockwoldt,LB,23,2.0
2004,7,241,TEN,Sean McHugh,FB,22,""
2004,7,242,PHI,Bruce Perry,RB,23,""
2004,7,243,PHI,Dominic Furio,C,"",""
2004,7,244,BAL,Derek Abney,WR,"",""
2004,7,245,OAK,Courtney Anderson,TE,23,""
2004,7,246,BAL,Brian Rimpf,G,23,""
2004,7,247,DEN,Brandon Miree,RB,23,""
2004,7,248,HOU,B.J. Symons,QB,"",""
2004,7,249,JAX,Bobby McCray,DE,22,29.5
2004,7,250,DEN,Bradlee Van Pelt,QB,24,""
2004,7,251,GNB,Scott Wells,G,23,""
2004,7,252,TAM,Lenny Williams,DB,"",""
2004,7,253,NYG,Isaac Hilton,DE,"",""
2004,7,254,SDG,Carlos Joseph,T,"",""
2004,7,255,OAK,Andre Sommersell,LB,"",""
