2002,Rnd,Pick,Tm,Player,Pos,Age,Sk
2002,6,199,CHI,Adrian Peterson,RB,23,""
2002,6,200,GNB,Mike Houghton,G,22,""
2002,6,201,SFO,Mark Anelli,TE,23,""
2002,6,202,PIT,Lee Mays,WR,23,""
2002,6,203,CHI,Jamin Elliott,WR,22,""
2002,6,204,IND,Brian Allen,RB,22,""
2002,6,205,STL,Steve Bellisari,QB,"",""
2002,6,206,BAL,Javin Hunter,WR,22,""
2002,6,207,BAL,Chester Taylor,RB,22,""
2002,6,208,DAL,DeVeren Johnson,WR,"",""
2002,6,209,BAL,Chad Williams,DB,23,7.0
2002,6,210,CHI,Bryan Fletcher,TE,23,""
2002,6,211,DAL,Bob Slowikowski,TE,"",""
2002,7,212,PIT,LaVar Glover,DB,23,""
2002,7,213,CAR,Pete Campion,G,"",""
2002,7,214,DET,Luke Staley,RB,"",""
2002,7,215,BUF,Mike Pucillo,G,23,""
2002,7,216,SDG,Seth Burford,QB,"",""
2002,7,217,ATL,Michael Coleman,WR,"",""
2002,7,218,MIN,Chad Beasley,T,23,""
2002,7,219,CIN,Joey Evans,DE,"",""
2002,7,220,IND,Josh Mallard,DE,23,8.5
2002,7,221,KAN,Maurice Rodriguez,LB,"",""
2002,7,222,JAX,Kendall Newson,WR,22,""
2002,7,223,ARI,Mike Banks,TE,22,""
2002,7,224,NOR,Derrius Monroe,DE,"",""
2002,7,225,TEN,Darrell Hill,WR,23,""
2002,7,226,NYG,Daryl Jones,WR,23,""
2002,7,227,CLE,Joaquin Gonzalez,T,23,""
2002,7,228,DEN,Chris Young,DB,22,""
2002,7,229,HOU,Stylez G. White,DE,23,24.0
2002,7,230,WAS,Jeff Grau,C,22,""
2002,7,231,DEN,Monsanto Pope,DT,24,6.0
2002,7,232,SEA,Jeff Kelly,QB,23,""
2002,7,233,TAM,Tim Wansley,DB,23,""
2002,7,234,WAS,Greg Scott,DE,22,""
2002,7,235,OAK,Ronald Curry,WR,23,""
2002,7,236,BAL,Wes Pate,QB,"",""
2002,7,237,NWE,Antwoine Womack,RB,"",""
2002,7,238,PHI,Raheem Brock,DE,24,40.5
2002,7,239,SFO,Eric Heitmann,G,22,""
2002,7,240,TEN,Carlos Hall,DE,23,14.5
2002,7,241,MIA,Leonard Henry,RB,24,""
2002,7,242,PIT,Brett Keisel,DE,23,30.0
2002,7,243,STL,Chris Massey,RB,23,""
2002,7,244,ATL,Kevin Shaffer,T,22,""
2002,7,245,NYG,Quincy Monk,LB,23,""
2002,7,246,JAX,Steve Smith,DB,23,""
2002,7,247,JAX,Hayden Epstein,K,21,""
2002,7,248,SFO,Kyle Kosier,G,23,""
2002,7,249,BUF,Rodney Wright,WR,"",""
2002,7,250,TAM,Tracey Wistrom,TE,"",""
2002,7,251,BUF,Jarrett Ferguson,RB,"",""
2002,7,252,DET,Matt Murphy,TE,22,""
2002,7,253,NWE,David Givens,WR,22,""
2002,7,254,TAM,Aaron Lockett,WR,"",""
2002,7,255,TAM,Zack Quaccia,C,"",""
2002,7,256,SFO,Teddy Gaines,DB,"",""
2002,7,257,WAS,Rock Cartwright,FB,22,""
2002,7,258,CAR,Brad Franklin,DB,22,""
2002,7,259,DET,Victor Rogers,T,23,""
2002,7,260,BUF,Dominique Stevenson,LB,24,""
2002,7,261,HOU,Ahmad Miller,DT,"",""
